customer_id,month_number,bill_amount,pay_amount,payment_status
1159,1,4052,0,-1
1160,1,77389,0,1
1161,1,70524,2500,0
1162,1,5990,1677,-2
1163,1,21494,5000,0
1164,1,26749,14000,0
1165,1,780,0,-1
1166,1,137606,6000,2
1167,1,115702,5517,0
1168,1,47822,2009,0
1169,1,3526,6687,-1
1170,1,1445,2000,0
1171,1,9305,4800,0
1172,1,1262,1642,-1
1173,1,20000,3450,-1
1174,1,666,666,-1
1175,1,81764,20167,0
1176,1,10022,3000,2
1177,1,14536,1700,0
1178,1,97474,2932,0
1179,1,50958,2042,0
1180,1,49144,1500,0
1181,1,1874,0,-1
1182,1,386301,17000,2
1183,1,81998,4003,2
1184,1,194241,12000,0
1185,1,410033,16088,0
1186,1,3714,1104,0
1187,1,1261,2835,-1
1188,1,1232,1846,-1
1189,1,90258,30000,0
1190,1,169263,8000,0
1191,1,3093,2000,0
1192,1,584,3307,-2
1193,1,381,3406,-1
1194,1,123337,11202,0
1195,1,100036,4702,0
1196,1,710,666,-2
1197,1,81841,4100,0
1198,1,29547,0,-1
1199,1,142836,7000,0
1200,1,0,394,-2
1201,1,108300,5000,0
1202,1,30101,2000,0
1203,1,247279,10005,0
1204,1,2516,0,2
1205,1,106724,4037,0
1206,1,209807,5088,0
1207,1,21024,1400,2
1208,1,50612,10023,0
1209,1,51802,3000,0
1210,1,3675,19316,-1
1211,1,211749,7000,0
1212,1,390,390,-1
1213,1,1312,1318,-1
1214,1,63677,2000,0
1215,1,4134,2134,-1
1216,1,164634,7326,0
1217,1,16230,0,-2
1218,1,351828,30076,0
1219,1,8537,1200,0
1220,1,89394,5000,0
1221,1,97043,2000,0
1222,1,3019,1479,-1
1223,1,1360,0,-1
1224,1,3260,2270,-1
1225,1,20297,1240,0
1226,1,19624,1000,0
1227,1,5325,5,-1
1228,1,16984,87004,-2
1229,1,12770,2500,0
1230,1,50131,1388,0
1231,1,50834,2200,0
1232,1,18314,2700,0
1233,1,45717,3000,0
1234,1,326,326,-1
1235,1,270276,11000,0
1236,1,26278,1700,0
1237,1,23901,4146,2
1238,1,8308,7565,-1
1239,1,118709,5000,0
1240,1,2890,9796,-1
1241,1,140,94,-1
1242,1,18317,0,2
1243,1,0,0,-2
1244,1,110537,0,2
1245,1,7877,1174,0
1246,1,10750,100,-1
1247,1,74298,7000,2
1248,1,2667,2667,-1
1249,1,67414,10000,0
1250,1,2400,0,2
1251,1,225400,9000,0
1252,1,65935,1011,0
1253,1,15829,1600,0
1254,1,44953,3000,0
1255,1,194301,10744,0
1256,1,68970,0,1
1257,1,416,371,-2
1258,1,950,4369,-1
1259,1,291,291,-1
1260,1,49946,0,2
1261,1,45000,3000,0
1262,1,385662,12020,0
1263,1,45335,1524,0
1264,1,264,1000,-1
1265,1,122286,5008,0
1266,1,45268,2600,0
1267,1,194961,7200,0
1268,1,24208,1500,1
1269,1,16241,1000,-1
1270,1,20730,1582,0
1271,1,49017,2500,0
1272,1,9532,0,1
1273,1,21160,8162,-1
1274,1,10658,1072,-1
1275,1,132214,4414,0
1276,1,416,416,-1
1277,1,17189,6026,-2
1278,1,25060,2000,0
1279,1,24581,1728,0
1280,1,-200,0,-2
1281,1,38635,3031,0
1282,1,0,0,1
1283,1,91226,4182,0
1284,1,12071,2114,-2
1285,1,96190,3513,0
1286,1,12200,1518,0
1287,1,64982,3000,0
1288,1,13780,12300,-2
1289,1,14589,2700,1
1290,1,108491,5800,0
1291,1,6733,0,0
1292,1,12197,1600,0
1293,1,-2,760,1
1294,1,6220,27225,0
1295,1,34480,1472,0
1296,1,113801,5017,0
1297,1,37170,0,1
1298,1,6626,2476,-2
1299,1,16936,1303,0
1300,1,10323,0,-1
1301,1,56807,0,3
1302,1,10012,2452,0
1303,1,50332,4210,0
1304,1,133572,6169,2
1305,1,7160,1300,0
1306,1,435,435,-1
1307,1,853,3128,-1
1308,1,390,0,-1
1309,1,6470,2654,0
1310,1,165303,6200,0
1311,1,26295,1500,3
1312,1,18937,0,3
1313,1,21460,3000,0
1314,1,29860,10000,0
1315,1,8014,1200,2
1316,1,1600,5012,-1
1317,1,4214,6378,-2
1318,1,26637,1490,0
1319,1,0,0,1
1320,1,17454,24890,-1
1321,1,6466,6266,-2
1322,1,57612,2134,0
1323,1,179851,10005,0
1324,1,-5,1140,1
1325,1,45964,2000,0
1326,1,316,316,2
1327,1,137823,5396,0
1328,1,4745,1257,0
1329,1,109326,5600,0
1330,1,13882,2018,0
1331,1,0,0,-2
1332,1,48072,2518,0
1333,1,0,0,1
1334,1,3153,1013,-2
1335,1,-140,28232,-2
1336,1,62552,1500,0
1337,1,42583,2000,2
1338,1,632,0,-1
1339,1,8766,1600,0
1340,1,0,0,1
1341,1,7697,20071,-1
1342,1,267,6817,-2
1343,1,586,297,-1
1344,1,1041,10758,2
1345,1,6186,735,-1
1346,1,77785,0,1
1347,1,172184,7583,0
1348,1,440474,18000,0
1349,1,19357,5032,-1
1350,1,8184,0,1
1351,1,0,0,1
1352,1,7791,1000,-1
1353,1,4536,1161,0
1354,1,23182,2000,0
1355,1,9877,1140,0
1356,1,24758,1273,0
1357,1,41815,2100,0
1358,1,16726,3000,2
1359,1,495559,10218,0
1360,1,147113,5000,0
1361,1,7818,9434,0
1362,1,14943,2888,-1
1363,1,244738,12000,2
1364,1,191,1964,1
1365,1,14682,3200,0
1366,1,18021,1280,0
1367,1,399,2101,-1
1368,1,42678,1500,0
1369,1,126195,6000,2
1370,1,10350,0,1
1371,1,5101,9419,-1
1372,1,14445,1500,0
1373,1,1250,0,2
1374,1,67857,3000,0
1375,1,2155,0,-1
1376,1,0,0,-2
1377,1,11351,1150,0
1378,1,325,294,-1
1379,1,192461,7822,0
1380,1,71661,0,1
1381,1,47000,3000,0
1382,1,15743,1300,0
1383,1,108316,4600,0
1384,1,42189,83754,-1
1385,1,22854,9000,0
1386,1,2450,11833,-1
1387,1,356913,210000,-1
1388,1,14112,3520,1
1389,1,75190,100000,0
1390,1,11192,5000,0
1391,1,30381,366,3
1392,1,1560,1000,-1
1393,1,47236,1800,0
1394,1,19990,1438,0
1395,1,67505,2000,-2
1396,1,1663,0,-2
1397,1,108580,0,1
1398,1,5157,1012,0
1399,1,14815,1264,2
1400,1,34422,1544,0
1401,1,20755,2000,0
1402,1,30573,0,2
1403,1,4221,2500,0
1404,1,5613,11606,-1
1405,1,8385,27,-1
1406,1,6608,10017,-1
1407,1,2179,6440,-2
1408,1,79021,4023,0
1409,1,165040,6809,0
1410,1,1569,565,-2
1411,1,467,2050,-2
1412,1,8940,6271,-1
1413,1,184,1522,-1
1414,1,2816,7608,-1
1415,1,28206,100000,-1
1416,1,57174,3000,0
1417,1,4882,14630,-1
1418,1,2673,0,-2
1419,1,48206,2120,0
1420,1,19200,10000,-2
1421,1,6618,1900,0
1422,1,12218,6000,0
1423,1,122750,4966,0
1424,1,0,0,1
1425,1,80919,9000,0
1426,1,316,316,-1
1427,1,470,740,-2
1428,1,17757,0,2
1429,1,76089,3700,2
1430,1,80610,6502,0
1431,1,50486,2200,0
1432,1,50886,2200,2
1433,1,189567,9000,2
1434,1,17420,2000,0
1435,1,21043,1196,-1
1436,1,33752,0,2
1437,1,81337,2842,0
1438,1,187610,8500,0
1439,1,48153,0,1
1440,1,133622,4752,0
1441,1,48432,5000,0
1442,1,17420,1236,0
1443,1,780,0,-1
1444,1,3556,5020,-1
1445,1,28926,0,1
1446,1,69602,0,2
1447,1,0,732,1
1448,1,7186,8060,-1
1449,1,8813,2148,0
1450,1,61600,3300,0
1451,1,11273,1520,0
1452,1,413,486,-1
1453,1,1583,2134,-2
1454,1,17384,1500,0
1455,1,33195,1600,0
1456,1,17104,1613,0
1457,1,24443,1800,0
1458,1,-984,4500,1
1459,1,595,207,-1
1460,1,15147,2234,0
1461,1,1050,0,2
1462,1,24466,4500,0
1463,1,157607,7194,0
1464,1,8924,3131,-1
1465,1,17524,5000,-1
1466,1,70482,2580,0
1467,1,0,0,1
1468,1,1081,148,-1
1469,1,1761,2816,-1
1470,1,0,0,1
1471,1,10529,2688,0
1472,1,19277,5000,0
1473,1,40434,2000,0
1474,1,326,652,-1
1475,1,101006,5300,0
1476,1,142149,6534,0
1477,1,1747,12957,-1
1478,1,27560,1159,0
1479,1,0,0,1
1480,1,-32,0,1
1481,1,94585,2659,0
1482,1,3924,1099,0
1483,1,167474,7106,0
1484,1,389,389,-1
1485,1,71358,3280,0
1486,1,2400,0,2
1487,1,44734,10120,0
1488,1,48979,5070,0
1489,1,49828,2121,3
1490,1,10532,2800,0
1491,1,36108,3000,0
1492,1,155684,6525,0
1493,1,43533,1700,2
1494,1,12458,7545,-1
1495,1,23800,1246,0
1496,1,75960,2000,2
1497,1,360023,14693,2
1498,1,59955,2260,0
1499,1,2551,3044,1
1500,1,6274,0,1
1501,1,7806,1295,0
1502,1,0,0,1
1503,1,0,0,-2
1504,1,50356,2000,0
1505,1,7246,1155,0
1506,1,100895,3371,0
1507,1,629,351,-1
1508,1,26223,0,1
1509,1,482250,18093,0
1510,1,81044,2600,2
1511,1,184676,7900,0
1512,1,15736,1284,2
1513,1,51631,1800,0
1514,1,0,0,1
1515,1,19433,1700,0
1516,1,6526,783,1
1517,1,46528,1794,0
1518,1,178367,5000,2
1519,1,232523,16500,2
1520,1,171141,5700,0
1521,1,337981,17181,2
1522,1,9744,1500,3
1523,1,81111,3500,0
1524,1,28207,1800,2
1525,1,1988,0,-1
1526,1,11916,0,-1
1527,1,87525,4200,0
1528,1,20874,1700,0
1529,1,-284,0,1
1530,1,147,686,-1
1531,1,16922,2555,-2
1532,1,65083,23750,-2
1533,1,16508,3400,0
1534,1,63184,3100,0
1535,1,15931,2000,0
1536,1,2722,33895,-1
1537,1,5496,0,-1
1538,1,390,390,2
1539,1,1031,1583,-1
1540,1,85918,4000,0
1541,1,8222,0,1
1542,1,0,0,1
1543,1,115583,4178,0
1544,1,50375,2400,0
1545,1,0,0,1
1546,1,3313,7458,-1
1547,1,46272,1082,0
1548,1,30501,3113,0
1549,1,30439,1844,-1
1550,1,115895,6000,0
1551,1,93420,4371,0
1552,1,30818,2000,0
1553,1,9417,1179,0
1554,1,0,0,1
1555,1,44278,0,1
1556,1,30832,33670,-2
1557,1,37774,1976,0
1558,1,316,316,-1
1559,1,38102,2830,1
1560,1,107148,9500,0
1561,1,10929,2526,0
1562,1,0,13206,-2
1563,1,108033,4000,0
1564,1,16088,9000,0
1565,1,93738,3000,0
1566,1,2087,1000,0
1567,1,29078,1515,0
1568,1,118063,4700,0
1569,1,0,306,1
1570,1,3226,3596,-1
1571,1,24400,1500,1
1572,1,8967,3001,1
1573,1,84589,3700,0
1574,1,50716,3029,0
1575,1,0,5655,1
1576,1,95311,4500,0
1577,1,6241,8805,-2
1578,1,52855,2206,0
1579,1,0,1690,1
1580,1,4100,7270,-1
1581,1,21943,15000,0
1582,1,18768,1400,0
1583,1,5538,1271,0
1584,1,49546,0,2
1585,1,48508,3037,0
1586,1,73904,2781,0
1587,1,15026,13357,-1
1588,1,43769,2018,0
1589,1,13500,6364,-1
1590,1,2587,2587,-1
1591,1,4064,2000,0
1592,1,49617,1813,1
1593,1,70721,8000,0
1594,1,15432,10851,-2
1595,1,500,500,-1
1596,1,18214,0,-1
1597,1,1184,0,-1
1598,1,107195,7845,0
1599,1,7744,7305,-1
1600,1,47853,2412,0
1601,1,2474,2469,-1
1602,1,0,0,1
1603,1,101503,1538,0
1604,1,-2,0,-2
1605,1,16884,2000,-2
1606,1,9614,0,0
1607,1,79244,0,2
1608,1,264,264,-1
1609,1,5895,42016,-1
1610,1,80527,4000,0
1611,1,24285,3002,0
1612,1,12090,15042,-1
1613,1,89619,15000,0
1614,1,6348,321,-1
1615,1,270248,5000,0
1616,1,291,2594,1
1617,1,0,0,1
1618,1,10729,2535,-2
1619,1,110031,8614,0
1620,1,63626,1000,0
1621,1,2635,1270,-1
1622,1,240248,11000,0
1623,1,12308,1500,0
1624,1,2104,2081,-1
1625,1,22121,10000,0
1626,1,16097,1400,2
1627,1,37800,4000,0
1628,1,44624,2355,0
1629,1,89910,5000,2
1630,1,40011,1566,0
1631,1,67002,10000,0
1632,1,9122,22982,-1
1633,1,33323,2038,0
1634,1,1927,446,-2
1635,1,177956,7262,0
1636,1,46638,2091,0
1637,1,49816,3000,0
1638,1,23687,0,2
1639,1,70971,2000,1
1640,1,1355,5174,-1
1641,1,5023,621,-1
1642,1,11540,1303,-1
1643,1,17636,1375,0
1644,1,2290,0,-1
1645,1,35417,1908,2
1646,1,40931,1880,0
1647,1,36794,0,1
1648,1,217743,7000,0
1649,1,0,1234,-2
1650,1,42549,2200,0
1651,1,36954,0,-1
1652,1,23594,1512,-1
1653,1,220,2500,-1
1654,1,0,0,1
1655,1,50507,4000,0
1656,1,16033,1716,-1
1657,1,108817,7500,0
1658,1,46176,2000,0
1659,1,771,0,-1
1660,1,14562,1121,0
1661,1,49003,2005,1
1662,1,223,223,-1
1663,1,1179,7020,-2
1664,1,-312,0,-2
1665,1,5310,2196,-1
1666,1,13265,1632,0
1667,1,49295,2000,2
1668,1,38187,44,1
1669,1,914,1475,-2
1670,1,12649,3103,0
1671,1,49613,3036,0
1672,1,10571,2477,0
1673,1,1520,1200,-1
1674,1,0,420,-2
1675,1,4330,8369,-1
1676,1,90231,2852,0
1677,1,40779,5401,-1
1678,1,165563,7000,0
1679,1,424244,587,1
1680,1,29186,1500,0
1681,1,38746,0,-1
1682,1,3559,1222,0
1683,1,50963,1844,0
1684,1,667,0,-1
1685,1,16812,1358,0
1686,1,1443,1443,-2
1687,1,133868,5300,0
1688,1,23538,3000,0
1689,1,18804,2150,0
1690,1,13473,0,-1
1691,1,14931,15090,-2
1692,1,-68,0,-2
1693,1,0,610,-2
1694,1,173058,6300,0
1695,1,81003,8213,0
1696,1,1170,1863,-1
1697,1,19755,1000,1
1698,1,396,396,-1
1699,1,2109,1257,-1
1700,1,2166,2918,-1
1701,1,20454,2100,0
1702,1,51959,1597,0
1703,1,44795,10000,0
1704,1,179226,0,-1
1705,1,60381,1639,0
1706,1,3677,2400,0
1707,1,117277,5800,2
1708,1,74955,4000,0
1709,1,1545,306,-1
1710,1,2552,8084,-2
1711,1,28383,5000,0
1712,1,1920,0,-1
1713,1,159999,0,2
1714,1,164418,9000,0
1715,1,0,0,1
1716,1,45663,2300,0
1717,1,142087,5528,0
1718,1,4334,1343,-1
1719,1,100323,2500,-2
1720,1,49157,0,2
1721,1,130360,5000,0
1722,1,56608,2800,0
1723,1,89875,4000,2
1724,1,13234,0,0
1725,1,114527,20046,0
1726,1,58667,2213,0
1727,1,64069,0,1
1728,1,57598,0,2
1729,1,4908,1275,0
1730,1,34779,2000,1
1731,1,2977,1408,-2
1732,1,255223,1600,0
1733,1,122199,5100,0
1734,1,84664,2039,0
1735,1,2205,0,-2
1736,1,131446,5000,0
1737,1,77416,2661,2
1738,1,350341,28400,0
1739,1,17257,1230,0
1740,1,15789,6500,0
1741,1,139406,5545,0
1742,1,2217,0,-1
1743,1,-5,0,-2
1744,1,6546,1498,-1
1745,1,7002,7229,-1
1746,1,49459,2300,0
1747,1,945,945,-2
1748,1,42441,4000,0
1749,1,100,0,-1
1750,1,79072,3000,0
1751,1,243196,20008,0
1752,1,1050,0,2
1753,1,4764,30500,-2
1754,1,33147,24511,0
1755,1,17771,1311,0
1756,1,5444,1321,0
1757,1,31179,2002,0
1758,1,0,0,-2
1759,1,20366,1352,0
1760,1,0,0,1
1761,1,7064,0,1
1762,1,195050,0,0
1763,1,18290,2458,0
1764,1,5379,2065,-1
1765,1,22415,0,1
1766,1,23447,1500,0
1767,1,7919,1000,2
1768,1,30139,2000,0
1769,1,4890,3630,-1
1770,1,569,1440,-1
1771,1,750,1236,-1
1772,1,33197,2407,0
1773,1,32023,10000,0
1774,1,7180,0,2
1775,1,-8,2054,-2
1776,1,15234,2200,2
1777,1,2246,13990,1
1778,1,41094,1611,0
1779,1,27570,2000,0
1780,1,71515,3679,0
1781,1,697,505,-1
1782,1,27947,2000,0
1783,1,62312,5856,0
1784,1,10439,11501,-1
1785,1,52271,6000,0
1786,1,1994,1606,-1
1787,1,21590,3400,0
1788,1,82742,10077,-1
1789,1,50380,4000,0
1790,1,106417,9026,0
1791,1,2788,5646,1
1792,1,18630,1502,0
1793,1,85538,3500,0
1794,1,5154,1060,-1
1795,1,776,1616,-1
1796,1,-800,0,1
1797,1,207982,8644,0
1798,1,105217,4326,0
1799,1,21251,33840,-1
1800,1,132258,6900,0
1801,1,776,1172,-1
1802,1,1051,671,-1
1803,1,331,332,-1
1804,1,264,264,-2
1805,1,10350,3629,-1
1806,1,2419,29062,-2
1807,1,101249,3642,0
1808,1,23165,1723,0
1809,1,101038,4215,0
1810,1,33332,163500,-2
1811,1,3152,0,-1
1812,1,18922,1329,0
1813,1,121895,4500,0
1814,1,186806,0,2
1815,1,86037,5000,0
1816,1,60130,2550,0
1817,1,0,567,1
1818,1,816,803,-1
1819,1,23351,30972,-1
1820,1,37353,1012,0
1821,1,390,390,-1
1822,1,48088,2000,0
1823,1,42200,0,0
1824,1,185723,8009,0
1825,1,254,6840,2
1826,1,23900,0,0
1827,1,425349,14347,0
1828,1,40992,2026,0
1829,1,19261,81975,-1
1830,1,402,0,-1
1831,1,19805,1000,0
1832,1,24089,52398,-2
1833,1,386437,15000,0
1834,1,58819,3000,0
1835,1,25663,14224,-1
1836,1,14008,0,1
1837,1,19760,1376,0
1838,1,274558,10700,0
1839,1,116486,4353,0
1840,1,142064,6600,2
1841,1,60058,1834,0
1842,1,0,0,-2
1843,1,78717,3300,0
1844,1,18803,36147,-2
1845,1,0,570,-2
1846,1,172488,3450,2
1847,1,34664,1500,0
1848,1,31305,0,1
1849,1,6708,1098,-1
1850,1,1111,0,-1
1851,1,0,2000,1
1852,1,304329,14027,0
1853,1,96066,4400,0
1854,1,16093,11197,-1
1855,1,99247,4268,0
1856,1,8727,3011,-1
1857,1,1784,892,-1
1858,1,204773,8038,0
1859,1,49619,2072,0
1860,1,33849,3817,0
1861,1,0,0,1
1862,1,8257,0,1
1863,1,407331,15043,0
1864,1,49819,1672,0
1865,1,7572,18920,-1
1866,1,21998,2063,0
1867,1,0,0,-2
1868,1,3656,1000,0
1869,1,46017,2200,2
1870,1,33895,0,2
1871,1,92265,5000,0
1872,1,41003,1733,0
1873,1,119312,20021,0
1874,1,27358,2000,0
1875,1,430,430,-1
1876,1,164015,9320,-1
1877,1,48797,1864,0
1878,1,31132,20000,0
1879,1,0,1110,-2
1880,1,16039,1600,2
1881,1,89928,3416,0
1882,1,39465,4000,2
1883,1,32755,2000,0
1884,1,84985,4000,0
1885,1,555,712,-1
1886,1,0,0,-2
1887,1,161159,8000,0
1888,1,21170,9734,0
1889,1,85997,0,1
1890,1,0,4866,1
1891,1,36806,2000,0
1892,1,-819,36276,1
1893,1,0,1313,1
1894,1,64942,4000,0
1895,1,72652,20000,1
1896,1,53935,5000,0
1897,1,14451,1504,0
1898,1,60246,40000,0
1899,1,106093,4410,0
1900,1,1473,390,-2
1901,1,27388,2075,0
1902,1,57046,0,1
1903,1,6057,9418,-1
1904,1,35064,4000,0
1905,1,110417,3757,0
1906,1,185268,160444,0
1907,1,22237,6695,-1
1908,1,578,7129,-1
1909,1,20424,0,3
1910,1,26524,1500,0
1911,1,780,0,-1
1912,1,1561,1239,-1
1913,1,56256,3000,0
1914,1,457627,1000,0
1915,1,0,204,-2
1916,1,25700,5009,0
1917,1,5660,2000,0
1918,1,184501,7627,0
1919,1,34819,2006,0
1920,1,2508,1000,0
1921,1,0,0,1
1922,1,264,264,-2
1923,1,8488,2000,0
1924,1,139762,6000,0
1925,1,221268,8700,0
1926,1,169699,6200,0
1927,1,65793,2000,0
1928,1,10172,3000,0
1929,1,18510,1500,0
1930,1,169260,6600,0
1931,1,24008,3000,0
1932,1,390,1097,-1
1933,1,1891,2637,-2
1934,1,628,700,-1
1935,1,1314,170,2
1936,1,449790,17610,0
1937,1,0,20087,1
1938,1,238971,10381,0
1939,1,98441,4000,0
1940,1,38921,12000,0
1941,1,2049,0,-1
1942,1,0,0,-2
1943,1,20877,1369,0
1944,1,217800,7261,0
1945,1,203101,311,2
1946,1,499,0,-1
1947,1,104850,3600,0
1948,1,325445,10000,0
1949,1,50477,3000,0
1950,1,66114,5000,0
1951,1,88345,3360,0
1952,1,23070,1700,0
1953,1,331003,15110,0
1954,1,47726,5500,0
1955,1,20272,1000,-1
1956,1,8722,1157,1
1957,1,2500,0,2
1958,1,107669,3536,0
1959,1,3785,1142,-2
1960,1,67864,2620,0
1961,1,29657,1763,3
1962,1,11085,45697,-1
1963,1,81960,3005,0
1964,1,4485,1000,0
1965,1,0,0,1
1966,1,4136,0,0
1967,1,41073,3100,1
1968,1,158920,8000,0
1969,1,34985,0,2
1970,1,830,0,-2
1971,1,19318,19067,0
1972,1,20498,0,1
1973,1,96910,10000,0
1974,1,0,0,-2
1975,1,-2000,0,1
1976,1,90118,4110,0
1977,1,28566,5000,0
1978,1,1200,990,-2
1979,1,2191,1140,-1
1980,1,35176,2504,0
1981,1,0,0,1
1982,1,38503,2500,3
1983,1,56171,5000,0
1984,1,0,0,1
1985,1,24973,5000,0
1986,1,38947,2000,2
1987,1,48813,5000,0
1988,1,10438,0,1
1989,1,135949,8408,2
1990,1,39236,2094,0
1991,1,129719,6070,0
1992,1,0,0,1
1993,1,453985,25704,2
1994,1,14619,12484,-2
1995,1,16735,4008,0
1996,1,8657,6847,-2
1997,1,15050,2000,0
1998,1,14769,1573,0
1999,1,121374,8200,0
2000,1,8000,8288,0
2001,1,8602,1158,0
2002,1,19965,390,0
2003,1,15036,1300,-1
2004,1,27752,1487,2
2005,1,98697,3891,0
2006,1,2199,1530,-2
2007,1,48219,2037,0
2008,1,1960,1228,-1
2009,1,-301,0,1
2010,1,0,0,1
2011,1,31475,2000,0
2012,1,128968,12900,0
2013,1,18278,0,2
2014,1,-5,0,1
2015,1,390,390,-2
2016,1,241,0,-2
2017,1,5613,0,1
2018,1,68670,4000,0
2019,1,49544,1970,0
2020,1,50922,1715,2
2021,1,10906,1364,0
2022,1,147586,10000,0
2023,1,154462,7425,-1
2024,1,29449,55139,-1
2025,1,132758,4002,0
2026,1,12426,1225,2
2027,1,69392,3046,0
2028,1,304907,12557,0
2029,1,46079,2200,0
2030,1,31214,0,2
2031,1,358020,15000,0
2032,1,416,416,2
2033,1,32715,30007,0
2034,1,0,0,1
2035,1,574,801,-1
2036,1,31611,1562,0
2037,1,26465,5000,0
2038,1,65710,2500,0
2039,1,5208,654,-1
2040,1,98426,52306,0
2041,1,380,380,-1
2042,1,326,326,-1
2043,1,0,0,1
2044,1,28457,1492,0
2045,1,27495,0,0
2046,1,58112,0,2
2047,1,2208,7006,-1
2048,1,8676,5000,0
2049,1,398,958,-2
2050,1,42820,1856,0
2051,1,15148,0,1
2052,1,54529,1800,2
2053,1,176,395,-1
2054,1,136184,6400,2
2055,1,50528,2100,0
2056,1,26582,100,1
2057,1,6393,0,1
2058,1,44766,4000,0
2059,1,17365,1310,1
2060,1,61614,45889,-1
2061,1,711,711,-1
2062,1,304702,20000,0
2063,1,5123,3000,0
2064,1,65640,2800,0
2065,1,175539,3826,0
2066,1,-24,3056,1
2067,1,0,0,1
2068,1,75454,4100,0
2069,1,28339,1681,0
2070,1,13587,11433,-1
2071,1,82064,4000,0
2072,1,8024,4000,2
2073,1,26566,3000,0
2074,1,390,390,-2
2075,1,112053,5000,0
2076,1,980,0,-1
2077,1,390,678,-1
2078,1,76516,3800,1
2079,1,6776,3222,-1
2080,1,9462,1000,1
2081,1,69572,2828,0
2082,1,7429,8000,-1
2083,1,0,0,1
2084,1,490,0,-1
2085,1,106028,6000,0
2086,1,0,0,1
2087,1,57135,0,2
2088,1,44002,2300,0
2089,1,692,394,-1
2090,1,78700,3500,2
2091,1,744,2186,-1
2092,1,16616,2500,1
2093,1,10103,1205,0
2094,1,2898,0,1
2095,1,15077,1000,2
2096,1,83853,5000,0
2097,1,99396,3560,1
2098,1,46096,2167,0
2099,1,18506,1062,-1
2100,1,43379,3628,2
2101,1,135489,5007,0
2102,1,56528,2800,2
2103,1,4479,0,1
2104,1,139804,7000,0
2105,1,177484,6243,0
2106,1,15383,1300,-1
2107,1,48963,2500,0
2108,1,0,0,1
2109,1,58943,2800,1
2110,1,11718,1000,0
2111,1,116437,4911,0
2112,1,0,0,1
2113,1,35268,1600,0
2114,1,48058,2097,0
2115,1,12662,1500,2
2116,1,76992,2000,0
2117,1,416,568,-1
2118,1,390,1736,-1
2119,1,12241,4000,0
2120,1,10000,10000,0
2121,1,-1886,0,-2
2122,1,77290,4500,2
2123,1,49845,2505,1
2124,1,164855,6102,0
2125,1,320982,12618,2
2126,1,3945,5894,-1
2127,1,73903,0,1
2128,1,17606,0,2
2129,1,34781,1725,0
2130,1,58363,56270,-1
2131,1,108660,0,2
2132,1,47691,3304,0
2133,1,16617,0,1
2134,1,56754,3000,0
2135,1,67771,3400,2
2136,1,34799,2027,0
2137,1,0,0,1
2138,1,141486,6000,0
2139,1,-2,0,1
2140,1,0,0,1
2141,1,58841,3700,2
2142,1,2139,0,-1
2143,1,92033,3078,2
2144,1,18738,1376,2
2145,1,4899,0,3
2146,1,171098,14000,0
2147,1,1080,17498,-1
2148,1,13117,4000,0
2149,1,60289,1580,2
2150,1,1960,11055,-1
2151,1,31373,1602,0
2152,1,1050,3258,-1
2153,1,67880,3028,0
2154,1,52952,60086,0
2155,1,23529,4820,0
2156,1,95690,11000,2
2157,1,305823,15000,0
2158,1,128166,3844,0
2159,1,74236,2125,0
2160,1,0,0,-2
2161,1,167635,6474,0
2162,1,236171,8500,0
2163,1,25840,13326,-1
2164,1,14406,6500,0
2165,1,61793,79651,-1
2166,1,0,0,1
2167,1,10858,50004,-1
2168,1,175904,8000,2
2169,1,32082,0,1
2170,1,0,0,1
2171,1,9078,3000,0
2172,1,22954,1700,0
2173,1,47824,1948,0
2174,1,15986,2008,-2
2175,1,485921,20000,0
2176,1,3780,3295,-1
2177,1,12233,7000,0
2178,1,339,0,-1
2179,1,29568,3701,-1
2180,1,102735,3000,0
2181,1,10513,1193,0
2182,1,2705,2487,0
2183,1,185677,7000,0
2184,1,2070,7620,-1
2185,1,47454,3000,0
2186,1,21256,1618,0
2187,1,14517,2500,0
2188,1,23978,3478,0
2189,1,10700,510,0
2190,1,18471,1329,0
2191,1,101430,5001,0
2192,1,0,0,1
2193,1,419487,13000,0
2194,1,90580,10000,0
2195,1,5837,21038,-1
2196,1,17792,2956,0
2197,1,9363,1200,0
2198,1,964511,50784,0
2199,1,11500,4998,-1
2200,1,17219,2000,0
2201,1,1070,4593,2
2202,1,-200,0,-2
2203,1,8669,1303,0
2204,1,59959,10020,0
2205,1,15662,1500,0
2206,1,127693,2000,0
2207,1,17471,1400,0
2208,1,15602,2000,0
2209,1,-50,0,1
2210,1,21910,2000,0
2211,1,0,0,1
2212,1,416171,30000,0
2213,1,7985,1217,0
2214,1,13899,0,0
2215,1,22358,1900,0
2216,1,6677,0,-1
2217,1,10700,890,-1
2218,1,44737,2103,0
2219,1,51996,300,4
2220,1,6814,0,-1
2221,1,819,699,-1
2222,1,49992,0,1
2223,1,459600,13713,0
2224,1,2507,800,-1
2225,1,10591,7964,-1
2226,1,0,1012,1
2227,1,250708,11000,0
2228,1,10361,10000,-1
2229,1,53274,2591,0
2230,1,521,6439,-1
2231,1,0,2329,1
2232,1,113,0,2
2233,1,1174,0,-2
2234,1,111564,4200,0
2235,1,17260,2422,1
2236,1,37283,7023,0
2237,1,49076,2063,0
2238,1,104335,5500,0
2239,1,3644,875,-1
2240,1,294344,15000,0
2241,1,202,37791,-1
