customer_id,risk_tier
1605,Low Risk
1606,Low Risk
1607,High Risk
1608,Low Risk
1609,Low Risk
1610,Medium Risk
1611,Medium Risk
1612,Low Risk
1613,Medium Risk
1614,Low Risk
1615,Medium Risk
1616,Medium Risk
1617,Medium Risk
1618,Low Risk
1619,Medium Risk
1620,Medium Risk
1621,Medium Risk
1622,Medium Risk
1623,Low Risk
1624,Low Risk
1625,Low Risk
1626,High Risk
1627,Medium Risk
1628,Low Risk
1629,High Risk
1630,Medium Risk
1631,Medium Risk
1632,Low Risk
1633,Low Risk
1634,Low Risk
1635,Medium Risk
1636,Medium Risk
1637,Medium Risk
1638,High Risk
1639,High Risk
1640,Low Risk
1641,Low Risk
1642,Low Risk
1643,Medium Risk
1644,Low Risk
1645,Medium Risk
1646,Medium Risk
1647,High Risk
1648,Medium Risk
1649,Low Risk
1650,Low Risk
1651,Low Risk
1652,Low Risk
1653,Low Risk
1654,Medium Risk
1655,Medium Risk
1656,Low Risk
1657,Medium Risk
1658,Medium Risk
1659,Low Risk
1660,Low Risk
1661,High Risk
1662,Low Risk
1663,Medium Risk
1664,Low Risk
1665,Low Risk
1666,Low Risk
1667,High Risk
1668,Medium Risk
1669,Low Risk
1670,High Risk
1671,Medium Risk
1672,Low Risk
1673,Low Risk
1674,Low Risk
1675,Low Risk
1676,High Risk
1677,Low Risk
1678,Low Risk
1679,Medium Risk
1680,Medium Risk
1681,Low Risk
1682,Low Risk
1683,High Risk
1684,Low Risk
1685,Low Risk
1686,Low Risk
1687,Medium Risk
1688,Medium Risk
1689,High Risk
1690,Medium Risk
1691,Low Risk
1692,Low Risk
1693,Low Risk
1694,Medium Risk
1695,High Risk
1696,Low Risk
1697,High Risk
1698,Low Risk
1699,Medium Risk
1700,Low Risk
1701,Low Risk
1702,Medium Risk
1703,Medium Risk
1704,Low Risk
1705,Medium Risk
1706,High Risk
1707,High Risk
1708,Low Risk
1709,Low Risk
1710,Low Risk
1711,Medium Risk
1712,Low Risk
1713,Medium Risk
1714,Low Risk
1715,Medium Risk
1716,Medium Risk
1717,Medium Risk
1718,Low Risk
1719,Low Risk
1720,Medium Risk
1721,Medium Risk
1722,High Risk
1723,Medium Risk
1724,Low Risk
1725,Low Risk
1726,Low Risk
1727,High Risk
1728,Medium Risk
1729,Low Risk
1730,High Risk
1731,Low Risk
1732,Low Risk
1733,Medium Risk
1734,Low Risk
1735,Low Risk
1736,Low Risk
1737,Medium Risk
1738,Medium Risk
1739,Medium Risk
1740,High Risk
1741,Medium Risk
1742,Low Risk
1743,Low Risk
1744,Medium Risk
1745,Low Risk
1746,Medium Risk
1747,Low Risk
1748,Low Risk
1749,Low Risk
1750,Medium Risk
1751,Medium Risk
1752,High Risk
1753,Low Risk
1754,Medium Risk
1755,Low Risk
1756,Low Risk
1757,Low Risk
1758,Low Risk
1759,Low Risk
1760,Medium Risk
1761,Medium Risk
1762,Low Risk
1763,Medium Risk
1764,Low Risk
1765,High Risk
1766,Medium Risk
1767,High Risk
1768,Low Risk
1769,Low Risk
1770,Low Risk
1771,Low Risk
1772,Medium Risk
1773,Low Risk
1774,Medium Risk
1775,Low Risk
1776,High Risk
1777,Medium Risk
1778,Medium Risk
1779,Low Risk
1780,Medium Risk
1781,Low Risk
1782,Medium Risk
1783,Medium Risk
1784,Low Risk
1785,Medium Risk
1786,Low Risk
1787,High Risk
1788,Medium Risk
1789,Low Risk
1790,Medium Risk
1791,Medium Risk
1792,Low Risk
1793,Low Risk
1794,Low Risk
1795,Low Risk
1796,Medium Risk
1797,Medium Risk
1798,Low Risk
1799,Low Risk
1800,High Risk
1801,Low Risk
1802,Low Risk
1803,Low Risk
1804,Low Risk
1805,Low Risk
1806,Low Risk
1807,Medium Risk
1808,Low Risk
1809,Medium Risk
1810,Low Risk
1811,Low Risk
1812,Low Risk
1813,Medium Risk
1814,Medium Risk
1815,Medium Risk
1816,Medium Risk
1817,Medium Risk
1818,Low Risk
1819,Low Risk
1820,Low Risk
1821,Low Risk
1822,Low Risk
1823,Low Risk
1824,Medium Risk
1825,Medium Risk
1826,Low Risk
1827,High Risk
1828,Medium Risk
1829,Low Risk
1830,Low Risk
1831,Low Risk
1832,Low Risk
1833,Medium Risk
1834,Medium Risk
1835,Low Risk
1836,High Risk
1837,Medium Risk
1838,Medium Risk
1839,Medium Risk
1840,High Risk
1841,Medium Risk
1842,Low Risk
1843,Medium Risk
1844,Medium Risk
1845,Low Risk
1846,Medium Risk
1847,Medium Risk
1848,High Risk
1849,Low Risk
1850,Medium Risk
1851,Medium Risk
1852,Medium Risk
1853,Medium Risk
1854,Low Risk
1855,Medium Risk
1856,Low Risk
1857,Low Risk
1858,Medium Risk
1859,Low Risk
1860,High Risk
1861,Medium Risk
1862,High Risk
1863,Medium Risk
1864,Medium Risk
1865,Low Risk
1866,Medium Risk
1867,Low Risk
1868,Low Risk
1869,High Risk
1870,High Risk
1871,Low Risk
1872,Medium Risk
1873,Medium Risk
1874,Medium Risk
1875,Low Risk
1876,Medium Risk
1877,Medium Risk
1878,Low Risk
1879,Low Risk
1880,High Risk
1881,Medium Risk
1882,High Risk
1883,Low Risk
1884,Medium Risk
1885,Low Risk
1886,Low Risk
1887,Medium Risk
1888,Low Risk
1889,High Risk
1890,Medium Risk
1891,Medium Risk
1892,Medium Risk
1893,Medium Risk
1894,Low Risk
1895,High Risk
1896,Low Risk
1897,Low Risk
1898,Low Risk
1899,Low Risk
1900,Low Risk
1901,Medium Risk
1902,Medium Risk
1903,Low Risk
1904,Low Risk
1905,Low Risk
1906,Medium Risk
1907,Low Risk
1908,Low Risk
1909,High Risk
1910,Low Risk
1911,Low Risk
1912,Low Risk
1913,Medium Risk
1914,Low Risk
1915,Low Risk
1916,Low Risk
1917,Low Risk
1918,Medium Risk
1919,Low Risk
1920,Low Risk
1921,Medium Risk
1922,Low Risk
1923,Medium Risk
1924,Medium Risk
1925,Medium Risk
1926,Low Risk
1927,Low Risk
1928,Low Risk
1929,Medium Risk
1930,Low Risk
1931,Low Risk
1932,High Risk
1933,Low Risk
1934,Low Risk
1935,Medium Risk
1936,Medium Risk
1937,Medium Risk
1938,Medium Risk
1939,Low Risk
1940,Medium Risk
1941,Low Risk
1942,Low Risk
1943,Low Risk
1944,Medium Risk
1945,Medium Risk
1946,Low Risk
1947,Low Risk
1948,Medium Risk
1949,Low Risk
1950,Low Risk
1951,Medium Risk
1952,Low Risk
1953,Medium Risk
1954,Medium Risk
1955,Low Risk
1956,High Risk
1957,High Risk
1958,Medium Risk
1959,Low Risk
1960,Medium Risk
1961,High Risk
1962,Low Risk
1963,Medium Risk
1964,Medium Risk
1965,Medium Risk
1966,Low Risk
1967,High Risk
1968,Medium Risk
1969,Medium Risk
1970,Low Risk
1971,Low Risk
1972,Medium Risk
1973,Medium Risk
1974,Low Risk
1975,Medium Risk
1976,Medium Risk
1977,Medium Risk
1978,Low Risk
1979,Low Risk
1980,Low Risk
1981,Medium Risk
1982,High Risk
1983,Low Risk
1984,Medium Risk
1985,Low Risk
1986,Medium Risk
1987,Medium Risk
1988,High Risk
1989,High Risk
1990,Medium Risk
1991,Medium Risk
1992,Medium Risk
1993,High Risk
1994,Low Risk
1995,Medium Risk
1996,Low Risk
1997,Low Risk
1998,Medium Risk
1999,Medium Risk
2000,Low Risk
2001,Medium Risk
2002,Low Risk
2003,Low Risk
2004,Medium Risk
2005,Low Risk
2006,Low Risk
2007,Medium Risk
2008,Medium Risk
2009,Medium Risk
2010,Medium Risk
2011,Medium Risk
2012,Medium Risk
2013,High Risk
2014,Medium Risk
2015,Low Risk
2016,Low Risk
2017,High Risk
2018,Low Risk
2019,Medium Risk
2020,Medium Risk
2021,Low Risk
2022,Medium Risk
2023,Low Risk
2024,Low Risk
2025,Medium Risk
2026,Medium Risk
2027,Medium Risk
2028,Medium Risk
2029,Medium Risk
2030,Medium Risk
2031,Medium Risk
2032,Medium Risk
2033,Low Risk
2034,Medium Risk
2035,Low Risk
2036,Low Risk
2037,Low Risk
2038,Low Risk
2039,Medium Risk
2040,Low Risk
2041,Low Risk
2042,Low Risk
2043,Medium Risk
2044,Medium Risk
2045,Low Risk
2046,High Risk
2047,Medium Risk
2048,Low Risk
2049,Low Risk
2050,Medium Risk
2051,Medium Risk
2052,High Risk
2053,Low Risk
2054,High Risk
2055,Medium Risk
2056,Medium Risk
2057,Medium Risk
2058,Medium Risk
2059,High Risk
2060,Low Risk
2061,Low Risk
2062,Medium Risk
2063,Low Risk
2064,Medium Risk
2065,Medium Risk
2066,Medium Risk
2067,Medium Risk
2068,Medium Risk
2069,Medium Risk
2070,Low Risk
2071,Medium Risk
2072,High Risk
2073,Low Risk
2074,Low Risk
2075,Low Risk
2076,Medium Risk
2077,Low Risk
2078,High Risk
2079,Low Risk
2080,High Risk
2081,Medium Risk
2082,Low Risk
2083,Medium Risk
2084,Low Risk
2085,Low Risk
2086,Medium Risk
2087,High Risk
2088,Low Risk
2089,Low Risk
2090,High Risk
2091,Medium Risk
2092,High Risk
2093,Medium Risk
2094,Medium Risk
2095,Medium Risk
2096,Medium Risk
2097,High Risk
2098,Low Risk
2099,Low Risk
2100,High Risk
2101,Medium Risk
2102,High Risk
2103,High Risk
2104,Medium Risk
2105,Medium Risk
2106,High Risk
2107,Medium Risk
2108,Medium Risk
2109,High Risk
2110,Low Risk
2111,Medium Risk
2112,Medium Risk
2113,Medium Risk
2114,Medium Risk
2115,High Risk
2116,Medium Risk
2117,Low Risk
2118,Medium Risk
2119,High Risk
2120,Low Risk
2121,Low Risk
2122,High Risk
2123,High Risk
2124,Medium Risk
2125,Medium Risk
2126,Low Risk
2127,Medium Risk
2128,Medium Risk
2129,Medium Risk
2130,Low Risk
2131,High Risk
2132,Medium Risk
2133,Medium Risk
2134,Medium Risk
2135,High Risk
2136,Low Risk
2137,Medium Risk
2138,Low Risk
2139,Medium Risk
2140,Medium Risk
2141,Medium Risk
2142,Low Risk
2143,Medium Risk
2144,Medium Risk
2145,High Risk
2146,Medium Risk
2147,Low Risk
2148,Medium Risk
2149,Medium Risk
2150,Low Risk
2151,Low Risk
2152,Low Risk
2153,Medium Risk
2154,Low Risk
2155,Medium Risk
2156,High Risk
2157,Medium Risk
2158,Low Risk
2159,Medium Risk
2160,Low Risk
2161,Medium Risk
2162,Medium Risk
2163,Low Risk
2164,Medium Risk
2165,Low Risk
2166,Medium Risk
2167,Low Risk
2168,High Risk
2169,Medium Risk
2170,Medium Risk
2171,Low Risk
2172,Low Risk
2173,Medium Risk
2174,Low Risk
2175,Medium Risk
2176,Low Risk
2177,Low Risk
2178,Low Risk
2179,Medium Risk
2180,Medium Risk
2181,Low Risk
2182,Low Risk
2183,Medium Risk
2184,Low Risk
2185,Low Risk
2186,Low Risk
2187,Low Risk
2188,High Risk
2189,Low Risk
2190,Low Risk
2191,High Risk
2192,Medium Risk
2193,Medium Risk
2194,Medium Risk
2195,Low Risk
2196,Medium Risk
2197,Medium Risk
2198,Medium Risk
2199,Low Risk
2200,Medium Risk
2201,Medium Risk
2202,Low Risk
2203,Low Risk
2204,Medium Risk
2205,Medium Risk
2206,Low Risk
2207,Medium Risk
2208,Medium Risk
2209,Medium Risk
2210,Medium Risk
2211,Medium Risk
2212,Medium Risk
2213,Medium Risk
2214,Low Risk
2215,Medium Risk
2216,Medium Risk
2217,Low Risk
2218,Low Risk
2219,High Risk
2220,Medium Risk
2221,Low Risk
2222,Medium Risk
2223,Medium Risk
2224,Low Risk
2225,Low Risk
2226,Medium Risk
2227,Medium Risk
2228,Medium Risk
2229,Medium Risk
2230,Low Risk
2231,Medium Risk
2232,Medium Risk
2233,Low Risk
2234,Medium Risk
2235,High Risk
2236,Low Risk
2237,Medium Risk
2238,Medium Risk
2239,Low Risk
2240,Medium Risk
2241,Low Risk
2242,Medium Risk
2243,High Risk
2244,Medium Risk
2245,Low Risk
2246,Low Risk
2247,Medium Risk
2248,High Risk
2249,Low Risk
2250,Medium Risk
2251,Medium Risk
2252,High Risk
2253,Medium Risk
2254,Medium Risk
2255,Low Risk
2256,Medium Risk
2257,High Risk
2258,Low Risk
2259,Low Risk
2260,Medium Risk
2261,Low Risk
2262,Medium Risk
2263,High Risk
2264,Low Risk
2265,Medium Risk
2266,Low Risk
2267,Low Risk
2268,Medium Risk
2269,High Risk
2270,High Risk
2271,Low Risk
2272,Medium Risk
2273,Medium Risk
2274,Medium Risk
2275,Low Risk
2276,Medium Risk
2277,Low Risk
2278,Low Risk
2279,Medium Risk
2280,Medium Risk
2281,Medium Risk
2282,Low Risk
2283,High Risk
2284,Medium Risk
2285,Low Risk
2286,Medium Risk
2287,High Risk
2288,Medium Risk
2289,Medium Risk
2290,Medium Risk
2291,Medium Risk
2292,Medium Risk
2293,High Risk
2294,Medium Risk
2295,Medium Risk
2296,High Risk
2297,Low Risk
2298,Low Risk
2299,Low Risk
2300,Low Risk
2301,Medium Risk
2302,Low Risk
2303,High Risk
2304,High Risk
2305,Medium Risk
2306,Low Risk
2307,Medium Risk
2308,Medium Risk
2309,Low Risk
2310,Low Risk
2311,Medium Risk
2312,Low Risk
2313,Medium Risk
2314,Medium Risk
2315,Low Risk
2316,Low Risk
2317,Medium Risk
2318,Medium Risk
2319,Medium Risk
2320,Low Risk
2321,Low Risk
2322,High Risk
2323,Medium Risk
2324,Low Risk
2325,High Risk
2326,Medium Risk
2327,Medium Risk
2328,Low Risk
2329,Low Risk
2330,Medium Risk
2331,Medium Risk
2332,Low Risk
2333,High Risk
2334,Medium Risk
2335,Low Risk
2336,Medium Risk
2337,Medium Risk
2338,Low Risk
2339,Low Risk
2340,Medium Risk
2341,High Risk
2342,Medium Risk
2343,Low Risk
2344,Medium Risk
2345,Medium Risk
2346,Medium Risk
2347,Low Risk
2348,Low Risk
2349,High Risk
2350,Medium Risk
2351,Low Risk
2352,Medium Risk
2353,Medium Risk
2354,Low Risk
2355,Low Risk
2356,Low Risk
2357,Medium Risk
2358,Low Risk
2359,Low Risk
2360,Medium Risk
2361,Medium Risk
2362,Low Risk
2363,High Risk
2364,Low Risk
2365,Low Risk
2366,Medium Risk
2367,Low Risk
2368,Low Risk
2369,Low Risk
2370,Low Risk
2371,Medium Risk
2372,Low Risk
2373,Low Risk
2374,Low Risk
2375,High Risk
2376,High Risk
2377,Medium Risk
2378,Medium Risk
2379,High Risk
2380,Low Risk
2381,Medium Risk
2382,Low Risk
2383,Low Risk
2384,Low Risk
2385,Low Risk
2386,Low Risk
2387,Medium Risk
2388,Medium Risk
2389,Low Risk
2390,High Risk
2391,High Risk
2392,Medium Risk
2393,High Risk
2394,Medium Risk
2395,Medium Risk
2396,Medium Risk
2397,High Risk
2398,Medium Risk
2399,Medium Risk
2400,Medium Risk
2401,Low Risk
2402,Low Risk
2403,High Risk
2404,Medium Risk
2405,Medium Risk
2406,High Risk
2407,Medium Risk
2408,Medium Risk
2409,Low Risk
2410,Low Risk
2411,Medium Risk
2412,Low Risk
2413,Medium Risk
2414,Medium Risk
2415,Medium Risk
2416,Medium Risk
2417,Low Risk
2418,High Risk
2419,Medium Risk
2420,Low Risk
2421,High Risk
2422,High Risk
2423,Low Risk
2424,Medium Risk
2425,Low Risk
2426,High Risk
2427,Medium Risk
2428,High Risk
2429,Low Risk
2430,Medium Risk
2431,Low Risk
2432,High Risk
2433,High Risk
2434,Medium Risk
2435,High Risk
2436,Low Risk
2437,Medium Risk
2438,Medium Risk
2439,Low Risk
2440,Low Risk
2441,Medium Risk
2442,Medium Risk
2443,Low Risk
2444,Medium Risk
2445,Medium Risk
2446,Medium Risk
2447,Low Risk
2448,High Risk
2449,Low Risk
2450,Medium Risk
2451,Medium Risk
2452,Low Risk
2453,Low Risk
2454,Medium Risk
2455,Low Risk
2456,Medium Risk
2457,Medium Risk
2458,High Risk
2459,High Risk
2460,Low Risk
2461,Medium Risk
2462,High Risk
2463,Medium Risk
2464,High Risk
2465,Low Risk
2466,High Risk
2467,Low Risk
2468,Low Risk
2469,Medium Risk
2470,Medium Risk
2471,High Risk
2472,High Risk
2473,Medium Risk
2474,Medium Risk
2475,Medium Risk
2476,Medium Risk
2477,Medium Risk
2478,Low Risk
2479,Medium Risk
2480,Medium Risk
2481,Medium Risk
2482,Low Risk
2483,Medium Risk
2484,Low Risk
2485,High Risk
2486,Low Risk
2487,Low Risk
2488,Medium Risk
2489,High Risk
2490,Medium Risk
2491,Medium Risk
2492,Low Risk
2493,Low Risk
2494,Low Risk
2495,Medium Risk
2496,Low Risk
2497,Low Risk
2498,Low Risk
2499,High Risk
2500,Medium Risk
2501,Low Risk
2502,Low Risk
2503,Low Risk
2504,Low Risk
2505,Low Risk
2506,Medium Risk
2507,Medium Risk
2508,Medium Risk
2509,Low Risk
2510,High Risk
2511,High Risk
2512,Low Risk
2513,Medium Risk
2514,Medium Risk
2515,Low Risk
2516,Low Risk
2517,Medium Risk
2518,Low Risk
2519,Low Risk
2520,High Risk
2521,Medium Risk
2522,Medium Risk
2523,Medium Risk
2524,Medium Risk
2525,Medium Risk
2526,Low Risk
2527,Medium Risk
2528,Medium Risk
2529,Low Risk
2530,Low Risk
2531,Low Risk
2532,Medium Risk
2533,Low Risk
2534,Low Risk
2535,Low Risk
2536,Medium Risk
2537,Medium Risk
2538,Low Risk
2539,Low Risk
2540,Low Risk
2541,Low Risk
2542,High Risk
2543,Medium Risk
2544,Low Risk
2545,Medium Risk
2546,Medium Risk
2547,Medium Risk
2548,Medium Risk
2549,Low Risk
2550,High Risk
2551,Medium Risk
2552,Low Risk
2553,Medium Risk
2554,Low Risk
2555,Low Risk
2556,Low Risk
2557,Low Risk
2558,High Risk
2559,Low Risk
2560,Medium Risk
2561,Low Risk
2562,Medium Risk
2563,High Risk
2564,Medium Risk
2565,Medium Risk
2566,Medium Risk
2567,Medium Risk
2568,Low Risk
2569,Medium Risk
2570,Medium Risk
2571,Low Risk
2572,Medium Risk
2573,Medium Risk
2574,Low Risk
2575,Low Risk
2576,Medium Risk
2577,Medium Risk
2578,Medium Risk
2579,Low Risk
2580,Medium Risk
2581,Low Risk
2582,High Risk
2583,Medium Risk
2584,Medium Risk
2585,Low Risk
2586,Low Risk
2587,Medium Risk
2588,Medium Risk
2589,Low Risk
2590,High Risk
2591,Low Risk
2592,High Risk
2593,Medium Risk
2594,Low Risk
2595,Low Risk
2596,Medium Risk
2597,Low Risk
2598,Low Risk
2599,Low Risk
2600,Low Risk
2601,Medium Risk
2602,Low Risk
2603,Medium Risk
2604,Low Risk
2605,Low Risk
2606,Medium Risk
2607,Medium Risk
2608,Low Risk
2609,Medium Risk
2610,Low Risk
2611,Low Risk
2612,Medium Risk
2613,Low Risk
2614,Medium Risk
2615,Low Risk
2616,Low Risk
2617,Medium Risk
2618,Medium Risk
2619,Low Risk
2620,Medium Risk
2621,Medium Risk
2622,Medium Risk
2623,Medium Risk
2624,Low Risk
2625,Low Risk
2626,Low Risk
2627,Medium Risk
2628,Low Risk
2629,Low Risk
2630,Medium Risk
2631,Medium Risk
2632,Medium Risk
2633,Medium Risk
2634,High Risk
2635,Low Risk
2636,Medium Risk
2637,High Risk
2638,Low Risk
2639,Low Risk
2640,Medium Risk
2641,High Risk
2642,High Risk
2643,High Risk
2644,Medium Risk
2645,Medium Risk
2646,Medium Risk
2647,Medium Risk
2648,Low Risk
2649,Medium Risk
2650,Medium Risk
2651,Low Risk
2652,Medium Risk
2653,Medium Risk
2654,Medium Risk
2655,Medium Risk
2656,Medium Risk
2657,High Risk
2658,High Risk
2659,High Risk
2660,High Risk
2661,Low Risk
2662,Low Risk
2663,Low Risk
2664,Low Risk
2665,Medium Risk
2666,Medium Risk
2667,Medium Risk
2668,Medium Risk
2669,Medium Risk
2670,Medium Risk
2671,Low Risk
2672,Medium Risk
2673,Medium Risk
2674,Low Risk
2675,Medium Risk
2676,Medium Risk
2677,High Risk
2678,Medium Risk
2679,Medium Risk
2680,High Risk
2681,Medium Risk
2682,Low Risk
2683,Low Risk
2684,Low Risk
2685,Medium Risk
2686,Medium Risk
2687,Low Risk
2688,Medium Risk
2689,Medium Risk
2690,Low Risk
2691,Medium Risk
2692,Low Risk
2693,Low Risk
2694,Medium Risk
2695,High Risk
2696,Medium Risk
2697,Low Risk
2698,Medium Risk
2699,Medium Risk
2700,High Risk
2701,Medium Risk
2702,Medium Risk
2703,Low Risk
2704,High Risk
2705,Medium Risk
2706,Medium Risk
2707,High Risk
2708,Low Risk
2709,Low Risk
2710,Low Risk
2711,Medium Risk
2712,Medium Risk
2713,Medium Risk
2714,Low Risk
2715,High Risk
2716,Medium Risk
2717,Medium Risk
2718,Medium Risk
2719,Low Risk
2720,Low Risk
2721,Low Risk
2722,Medium Risk
2723,High Risk
2724,Low Risk
2725,Low Risk
2726,Medium Risk
2727,Medium Risk
2728,Medium Risk
2729,Medium Risk
2730,Low Risk
2731,High Risk
2732,Low Risk
2733,Low Risk
2734,Medium Risk
2735,Low Risk
2736,Medium Risk
2737,Medium Risk
2738,High Risk
2739,Low Risk
2740,Low Risk
2741,Low Risk
2742,Medium Risk
2743,Low Risk
2744,Low Risk
2745,Medium Risk
2746,Low Risk
2747,High Risk
2748,Medium Risk
2749,Medium Risk
2750,Medium Risk
2751,Medium Risk
2752,Medium Risk
2753,Low Risk
2754,Medium Risk
2755,Low Risk
2756,Medium Risk
2757,High Risk
2758,Medium Risk
2759,Low Risk
2760,Low Risk
2761,Low Risk
2762,Medium Risk
2763,Medium Risk
2764,Medium Risk
2765,Medium Risk
2766,Low Risk
2767,Medium Risk
2768,High Risk
2769,Low Risk
2770,Low Risk
2771,Medium Risk
2772,Low Risk
2773,High Risk
2774,Medium Risk
2775,Low Risk
2776,Low Risk
2777,High Risk
2778,Low Risk
2779,Medium Risk
2780,Low Risk
2781,Low Risk
2782,Medium Risk
2783,Low Risk
2784,Medium Risk
2785,Medium Risk
2786,Medium Risk
2787,Medium Risk
2788,Low Risk
2789,Medium Risk
2790,Medium Risk
2791,Medium Risk
2792,Medium Risk
2793,Low Risk
2794,Medium Risk
2795,Medium Risk
2796,Medium Risk
2797,High Risk
2798,Medium Risk
2799,Low Risk
2800,Medium Risk
2801,Medium Risk
2802,High Risk
2803,Low Risk
2804,Medium Risk
2805,Low Risk
2806,Medium Risk
2807,Medium Risk
2808,Medium Risk
2809,Low Risk
2810,Medium Risk
2811,Medium Risk
2812,Medium Risk
2813,Low Risk
2814,Medium Risk
2815,Low Risk
2816,Medium Risk
2817,Medium Risk
2818,High Risk
2819,Medium Risk
2820,Medium Risk
2821,Medium Risk
2822,High Risk
2823,Low Risk
2824,Low Risk
2825,Low Risk
2826,Low Risk
2827,Low Risk
2828,Low Risk
2829,Medium Risk
2830,Medium Risk
2831,Medium Risk
2832,Low Risk
2833,Low Risk
2834,Medium Risk
2835,Low Risk
2836,High Risk
2837,Medium Risk
2838,Low Risk
2839,Low Risk
2840,Medium Risk
2841,Low Risk
2842,Medium Risk
2843,High Risk
2844,High Risk
2845,Low Risk
2846,Low Risk
2847,Medium Risk
2848,Medium Risk
2849,Low Risk
2850,Medium Risk
2851,Low Risk
2852,Medium Risk
2853,High Risk
2854,Low Risk
2855,High Risk
2856,Low Risk
2857,Medium Risk
2858,Low Risk
2859,Low Risk
2860,Medium Risk
2861,Medium Risk
2862,Low Risk
2863,Medium Risk
2864,Low Risk
2865,High Risk
2866,Medium Risk
2867,Medium Risk
2868,Medium Risk
2869,Low Risk
2870,Low Risk
2871,Low Risk
2872,Low Risk
2873,Low Risk
2874,Low Risk
2875,Medium Risk
2876,Medium Risk
2877,High Risk
2878,Medium Risk
2879,Medium Risk
2880,Low Risk
2881,Low Risk
2882,Low Risk
2883,Low Risk
2884,Low Risk
2885,Low Risk
2886,Medium Risk
2887,Low Risk
2888,Low Risk
2889,Low Risk
2890,Low Risk
2891,High Risk
2892,Medium Risk
2893,Low Risk
2894,Medium Risk
2895,Medium Risk
2896,Medium Risk
2897,Medium Risk
2898,Low Risk
2899,High Risk
2900,Medium Risk
2901,Medium Risk
2902,Medium Risk
2903,Medium Risk
2904,High Risk
2905,Medium Risk
2906,Low Risk
2907,Low Risk
2908,Low Risk
2909,Medium Risk
2910,Medium Risk
2911,Medium Risk
2912,Low Risk
2913,Low Risk
2914,Low Risk
2915,Low Risk
2916,Medium Risk
2917,High Risk
2918,Low Risk
2919,Medium Risk
2920,High Risk
2921,Medium Risk
2922,Low Risk
2923,Medium Risk
2924,Medium Risk
2925,Medium Risk
2926,Medium Risk
2927,High Risk
2928,Low Risk
2929,Medium Risk
2930,Medium Risk
2931,Medium Risk
2932,Medium Risk
2933,Low Risk
2934,Low Risk
2935,Medium Risk
2936,High Risk
2937,Low Risk
2938,Low Risk
2939,Medium Risk
2940,Low Risk
2941,Medium Risk
2942,High Risk
2943,Medium Risk
2944,Medium Risk
2945,High Risk
2946,Medium Risk
2947,High Risk
2948,High Risk
2949,Medium Risk
2950,Medium Risk
2951,Medium Risk
2952,Low Risk
2953,Medium Risk
2954,Low Risk
2955,Low Risk
2956,Low Risk
2957,Medium Risk
2958,Medium Risk
2959,Medium Risk
2960,Low Risk
2961,Medium Risk
2962,Low Risk
2963,Medium Risk
2964,High Risk
2965,Medium Risk
2966,Medium Risk
2967,Medium Risk
2968,Low Risk
2969,Medium Risk
2970,Low Risk
2971,Low Risk
2972,Medium Risk
2973,Medium Risk
