customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
28598,High Risk,0.9853698,Priority collections review,Severe delinquency history,High,1935.483870967742,1907.1673548387096,0.7577277777777777,0,3,6,1352.473536401606,1
8930,High Risk,0.9853463,Priority collections review,Severe delinquency history,High,322.5806451612903,317.85364516129033,0.8099,0,3,6,1153.3426203865008,1
25161,High Risk,0.98534364,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2542.8222967741935,0.5337770833333334,0,2,6,1699.8728677953145,1
29727,High Risk,0.9852181,Priority collections review,Severe delinquency history,High,1935.483870967742,1906.8737419354838,0.0383333333333333,0,7,6,244.94897427831785,1
10338,High Risk,0.9850582,Priority collections review,Severe delinquency history,High,645.1612903225806,635.5214193548387,0.9388416666666668,0,3,6,852.4563136411547,1
16236,High Risk,0.9850323,Priority collections review,Severe delinquency history,High,2258.064516129032,2224.2664838709675,0.7584,0,3,6,1537.5048617809312,1
16224,High Risk,0.98493654,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1588.607322580645,0.6250366666666667,2,2,3,2138.57881937203,1
11830,High Risk,0.9848637,Priority collections review,Severe delinquency history,High,967.741935483871,953.0939032258065,0.5435,0,3,6,1163.8448350188266,1
9273,High Risk,0.98481226,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3176.8137419354834,0.4667299999999999,0,2,6,1685.0864666241907,1
27665,High Risk,0.9847596,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2541.3150967741935,0.3275625,0,2,6,2269.690463477344,1
7926,High Risk,0.9847305,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1588.2749999999999,0.6902533333333333,0,2,6,1301.6754843918152,1
28373,High Risk,0.98471904,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3176.5130322580644,0.350035,0,2,6,1893.6993161534383,1
9152,High Risk,0.98465234,Priority collections review,Severe delinquency history,High,14193.548387096775,13975.710632258066,0.0027712121212121,3,3,1,1006.8725175843596,1
28663,High Risk,0.98461044,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1588.0813548387096,0.8545466666666667,0,2,6,1519.2608290437383,1
7663,High Risk,0.98452294,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4446.232632258064,0.5240630952380952,0,2,6,2477.2598100858672,1
20757,High Risk,0.9845108,Priority collections review,Severe delinquency history,High,1290.3225806451612,1270.3365161290321,0.783325,0,3,6,2290.2960507323064,1
5349,High Risk,0.9844387,Hardship outreach,Persistent delayed payments,High,7096.774193548387,6986.339161290322,0.7496886363636364,2,2,3,54392.45068481471,1
13784,High Risk,0.98429996,Priority collections review,Severe delinquency history,High,322.5806451612903,317.51611612903224,0.8115666666666668,0,5,6,288.80627878677893,1
29202,High Risk,0.98423713,Hardship outreach,Persistent delayed payments,High,645.1612903225806,634.9916967741935,0.9012833333333332,2,2,3,1067.0275847730773,1
10116,High Risk,0.98416716,Hardship outreach,Persistent delayed payments,High,322.5806451612903,317.4732774193548,0.5661166666666667,0,2,6,889.1968098608241,1
27083,High Risk,0.98414296,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2539.7237677419353,0.6876145833333335,0,2,6,3265.593815321597,1
21318,High Risk,0.9841145,Priority collections review,Severe delinquency history,High,4838.709677419355,4761.84435483871,0.6603977777777778,0,3,6,1528.5616332574446,1
10547,High Risk,0.98409677,Priority collections review,Severe delinquency history,High,967.741935483871,952.3517129032258,0.9245055555555556,0,3,6,1335.494877064928,1
14615,High Risk,0.9840434,Priority collections review,Severe delinquency history,High,322.5806451612903,317.43335483870965,0.0142,0,6,6,0.0,1
9788,High Risk,0.9840373,Hardship outreach,Persistent delayed payments,High,4193.548387096774,4126.608032258064,0.5862846153846154,2,2,3,3314.6443549798823,1
24057,High Risk,0.9838986,Priority collections review,Severe delinquency history,High,645.1612903225806,634.7732903225806,0.8056416666666667,2,4,3,703.1774787823247,1
27158,High Risk,0.98388946,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2856.453270967742,0.1465925925925925,0,2,6,979.1575290353778,1
22081,High Risk,0.98380685,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3173.5704838709676,0.2531183333333334,2,2,3,2948.310459681386,1
14892,High Risk,0.9837683,Priority collections review,Severe delinquency history,High,1612.9032258064515,1586.723064516129,0.0489999999999999,0,7,6,244.94897427831785,1
18519,High Risk,0.98373485,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1269.3352903225807,0.6949958333333334,0,2,6,1187.6547337785787,1
8798,High Risk,0.98366207,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2221.172416129032,0.6600952380952382,0,2,6,1765.183918651727,1
21034,High Risk,0.9835175,Priority collections review,Severe delinquency history,High,645.1612903225806,634.5274193548387,0.9330166666666666,0,3,6,1222.2642376616714,1
8140,High Risk,0.9834991,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1586.2888709677418,1.0170433333333333,2,2,3,1295.4388316962968,1
18193,High Risk,0.9834698,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2220.738258064516,0.5315071428571428,0,2,6,2164.9080119025843,1
15843,High Risk,0.9833776,Hardship outreach,Persistent delayed payments,High,7419.354838709677,7296.0273548387095,0.8504942028985507,2,2,3,8945.557817524106,1
17156,High Risk,0.9833467,Priority collections review,Severe delinquency history,High,967.741935483871,951.6258387096774,0.3506499999999999,0,3,6,1461.2716037752873,1
23688,High Risk,0.98334277,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1586.0367258064516,0.5864900000000001,0,2,6,1322.6609164861566,1
4584,High Risk,0.98332834,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3489.229593548387,0.5396636363636363,0,2,6,1895.1524476938523,1
15779,High Risk,0.98332685,Priority collections review,Severe delinquency history,High,645.1612903225806,634.4044193548386,0.6524416666666667,0,3,6,555.570127586668,1
9947,High Risk,0.98326945,Hardship outreach,Persistent delayed payments,High,967.741935483871,951.5510806451613,0.8388,2,2,3,1215.494138200592,1
27468,High Risk,0.98326206,Hardship outreach,Persistent delayed payments,High,17741.935483870966,17444.972032258065,0.901150606060606,2,2,3,28404.46653198519,1
17359,High Risk,0.9830957,Priority collections review,Severe delinquency history,High,3870.967741935484,3805.5317419354838,0.2418111111111111,0,3,6,1748.170090885514,1
17713,High Risk,0.9830905,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2854.133709677419,0.2027055555555555,0,2,6,2104.3910045426446,1
15186,High Risk,0.9830867,Hardship outreach,Persistent delayed payments,High,967.741935483871,951.3742258064516,0.2506,0,2,6,1847.3023574932176,0
15513,High Risk,0.9829695,Hardship outreach,Persistent delayed payments,High,967.741935483871,951.260806451613,0.6900722222222222,0,2,6,1012.8671021741532,1
16340,High Risk,0.9829691,Hardship outreach,Persistent delayed payments,High,967.741935483871,951.2604193548387,0.5665444444444445,0,2,6,1193.7960741544875,1
9452,High Risk,0.98290527,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1585.3310806451611,0.3283966666666666,0,2,6,926.3058710094992,1
14582,High Risk,0.9828872,Hardship outreach,Persistent delayed payments,High,4193.548387096774,4121.785032258063,0.1628128205128205,0,2,6,1606.5810488944112,1
13779,High Risk,0.9828555,Hardship outreach,Persistent delayed payments,High,967.741935483871,951.1504838709677,0.8523555555555555,0,2,6,1001.7819456681513,1
29748,High Risk,0.9828362,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2853.395419354839,1.0048388888888888,2,2,3,1614.6686037698262,1
8047,High Risk,0.98282754,Priority collections review,Severe delinquency history,High,967.741935483871,951.1234258064517,0.9152611111111112,0,3,6,1274.7750259032637,0
7056,High Risk,0.98279285,Priority collections review,Severe delinquency history,High,967.741935483871,951.0898548387097,0.8069666666666667,3,3,2,3751.4629679632985,1
12192,High Risk,0.9827634,Priority collections review,Severe delinquency history,High,322.5806451612903,317.0204516129032,0.042,0,4,6,0.0,1
7744,High Risk,0.98274565,Priority collections review,Severe delinquency history,High,645.1612903225806,634.0294516129032,0.990825,0,3,6,839.0324785131979,1
9063,High Risk,0.98272943,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2219.0664548387094,0.6672452380952381,0,2,6,2460.3605765551247,1
20904,High Risk,0.98271734,Priority collections review,Severe delinquency history,High,645.1612903225806,634.0111870967742,0.0124999999999999,0,7,6,0.0,1
14650,High Risk,0.98271424,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6340.091870967741,0.8513383333333335,0,2,6,7948.019644330698,1
7536,High Risk,0.9826346,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3486.767935483871,0.5214348484848484,0,2,6,2411.601660031496,1
7505,High Risk,0.9824979,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3803.217677419355,0.2417888888888888,0,2,6,1128.7431358226136,1
10103,High Risk,0.9824744,Hardship outreach,Persistent delayed payments,High,967.741935483871,950.7816774193548,0.22075,2,2,3,991.4857033765036,1
9099,High Risk,0.9824149,Hardship outreach,Persistent delayed payments,High,4193.548387096774,4119.8044193548385,0.3445487179487179,0,2,6,1879.2064992082871,1
13021,High Risk,0.9823752,Priority collections review,Severe delinquency history,High,645.1612903225806,633.7904516129032,0.9343166666666668,0,3,6,1096.4841388121702,1
23950,High Risk,0.98229665,Priority collections review,Severe delinquency history,High,645.1612903225806,633.7397741935483,0.7401333333333334,2,3,3,992.0759379536764,1
8049,High Risk,0.98220223,Priority collections review,Severe delinquency history,High,2258.064516129032,2217.8760032258065,0.5730928571428572,0,3,6,3432.427289834411,1
6918,High Risk,0.9821738,Hardship outreach,Persistent delayed payments,High,9677.41935483871,9504.907741935484,0.9304444444444444,2,2,3,5759.58695278287,1
21531,High Risk,0.9821414,Priority collections review,Severe delinquency history,High,1935.483870967742,1900.9188387096776,0.7826166666666666,0,3,6,15131.207843394392,1
19131,High Risk,0.9821098,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2851.286516129032,0.20775,0,2,6,2238.553171135321,1
9228,High Risk,0.9820433,Priority collections review,Severe delinquency history,High,645.1612903225806,633.5763225806451,0.6040583333333334,2,4,3,509.9087826922249,1
13576,High Risk,0.98204124,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1267.149987096774,0.2346958333333333,0,2,6,1849.745865427645,1
13479,High Risk,0.98202986,Hardship outreach,Persistent delayed payments,High,967.741935483871,950.3514774193549,0.5568222222222222,0,2,6,1023.7963990299372,1
8179,High Risk,0.9820294,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1583.918387096774,0.83562,0,2,6,1533.611945702041,1
6630,High Risk,0.9819886,Hardship outreach,Persistent delayed payments,High,967.741935483871,950.3115483870968,0.6928666666666666,0,2,6,817.6319465382942,1
8270,High Risk,0.9819463,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3801.0824516129032,0.0070166666666666,0,2,6,222.91164168791184,1
3513,High Risk,0.9819047,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1900.4607096774193,0.7514,0,2,6,1791.2008262615334,1
29825,High Risk,0.98188925,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1266.953870967742,0.3096958333333333,0,2,6,1389.3914375245972,1
5049,High Risk,0.98172164,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2533.4752,0.9832604166666666,2,2,3,3489.9898805965995,1
27801,High Risk,0.98152304,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3166.2033548387094,0.3617416666666667,0,2,6,3151.102182834868,1
27846,High Risk,0.98147744,Hardship outreach,Persistent delayed payments,High,967.741935483871,949.8168774193549,0.7852833333333332,2,2,3,1965.840151182186,1
14707,High Risk,0.9813597,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3165.676451612903,0.3648233333333334,0,2,6,2031.0766274728944,1
4354,High Risk,0.98126125,Hardship outreach,Persistent delayed payments,High,645.1612903225806,633.0717741935483,0.8695750000000001,1,2,5,1784.3019643546884,1
15960,High Risk,0.98122704,Credit line review,Utilization above approved limit,High,1612.9032258064515,1582.624258064516,1.2132600000000002,3,2,2,3672.574410410224,1
26620,High Risk,0.9812065,Hardship outreach,Persistent delayed payments,High,322.5806451612903,316.5182258064516,0.7829833333333335,2,2,3,1619.405744915914,1
16559,High Risk,0.98120475,Priority collections review,Severe delinquency history,High,967.741935483871,949.5529838709678,0.055,0,4,6,0.0,1
16714,High Risk,0.9811725,Priority collections review,Severe delinquency history,High,7096.774193548387,6963.159677419355,0.8826575757575758,3,3,2,9164.294640978467,1
16626,High Risk,0.98109895,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1582.4176612903225,0.6559566666666666,0,2,6,1442.6215604470449,1
19043,High Risk,0.9809826,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2215.122,0.2533595238095238,2,2,3,1792.946225257932,1
17615,High Risk,0.98096573,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2531.524464516129,0.5357270833333333,0,2,6,1577.8341378822638,1
19318,High Risk,0.9809079,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1582.1095161290323,0.41296,0,2,6,1309.558246127296,1
12018,High Risk,0.98080945,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1581.9507258064514,0.28379,2,2,3,2106.278495356205,1
5743,High Risk,0.9807567,Hardship outreach,Persistent delayed payments,High,967.741935483871,949.1193870967743,0.7879833333333334,0,2,6,1494.60332530073,1
3964,High Risk,0.98074627,Hardship outreach,Persistent delayed payments,High,2903.2258064516127,2847.3278806451613,0.2173851851851852,0,2,6,1725.9016966984727,1
6910,High Risk,0.9807145,Hardship outreach,Persistent delayed payments,High,967.741935483871,949.0785483870968,0.9103277777777776,2,2,3,2897.069651676788,1
28262,High Risk,0.9806698,Priority collections review,Severe delinquency history,High,645.1612903225806,632.6901935483871,0.9685833333333332,0,3,6,898.9746752087439,1
12898,High Risk,0.98059595,Priority collections review,Severe delinquency history,High,645.1612903225806,632.6425483870968,0.461025,3,3,2,1691.5892823022969,1
4884,High Risk,0.98055685,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4744.629919354839,0.8409733333333334,2,2,3,5433.721229507454,1
10152,High Risk,0.9805351,Priority collections review,Severe delinquency history,High,1935.483870967742,1897.809870967742,1.0137555555555555,0,3,6,1035.9769624208188,1
